transaction_id,transaction_amount,transaction_hour,distance_from_home_km,failed_auth_count_24h,is_fraud
20370,16.01,12,3.97,0,0
20371,33.35,10,10.76,0,0
20372,93.93,6,28.29,0,0
20373,14.87,7,39.87,0,0
20374,14.5,9,49.28,0,0
20375,122.61,15,0.64,0,0
20376,14.15,21,0.47,0,0
20377,9.18,15,48.12,0,0
20378,21.76,11,11.53,0,0
20379,105.3,16,7.29,0,0
20380,47.24,19,715.74,0,0
20381,41.86,18,8.74,0,0
20382,22.84,13,796.65,0,0
20383,21.33,12,9.75,0,0
20384,45.63,21,19.44,0,0
20385,56.63,13,12.35,0,0
20386,20.07,6,21.92,0,0
20387,41.49,14,21.99,0,0
20388,132.12,21,28.4,0,0
20389,74.65,11,86.26,0,0
20390,49.72,15,17.83,0,0
20391,18.74,12,13.38,0,0
20392,46.05,13,20.89,0,0
20393,46.1,11,16.37,0,0
20394,35.66,13,8.89,0,0
20395,42.51,23,9.95,0,0
20396,28.56,12,24.07,0,0
20397,39.07,13,18.23,0,0
20398,23.27,17,42.3,0,0
20399,52.52,5,14.44,0,0
20400,78.02,23,15.84,0,0
20401,74.07,17,28.41,0,0
20402,30.51,2,4.22,1,0
20403,111.58,8,10.09,0,0
20404,10.7,9,3.9,0,0
20405,33.23,19,10.17,0,0
20406,70.1,15,11.67,0,0
20407,103.36,23,9.3,0,0
20408,33.83,16,18.42,0,0
20409,24.78,8,18.35,0,0
20410,16.29,23,12.44,0,0
20411,6.16,4,7.29,0,0
20412,23.15,2,7.01,0,0
20413,51.51,19,6.23,0,0
20414,101.06,7,10.06,0,0
20415,45.66,13,20.98,0,0
20416,17.49,21,22.26,0,0
20417,17.82,12,274.95,0,0
20418,21.31,8,13.89,0,0
20419,36.33,13,2.36,0,0
20420,6.86,16,73.33,0,0
20421,49.42,6,3.57,0,0
20422,30.58,23,9.49,0,0
20423,13.89,14,5.01,0,0
20424,12.64,21,11.63,0,0
20425,45.72,11,8.56,0,0
20426,20.56,13,11.04,0,0
20427,125.39,12,31.43,0,0
20428,12.46,8,11.17,0,0
20429,4.79,12,15.86,0,0
20430,21.5,13,5.2,0,0
20431,60.56,6,23.17,0,0
20432,7.12,15,10.1,1,0
20433,9.96,12,12.16,0,0
20434,41.91,21,3.2,0,0
20435,39.3,6,4.91,0,0
20436,35.81,16,20.65,0,0
20437,5.29,18,8.46,0,0
20438,100.78,17,1.86,0,0
20439,78.9,18,15.61,0,0
20440,59.04,11,9.47,2,0
20441,24.01,5,32.53,0,0
20442,28.51,9,24.48,0,0
20443,13.61,12,26.12,0,0
20444,34.9,13,14.28,0,0
20445,19.88,16,12.1,0,0
20446,15.74,17,11.86,0,0
20447,37.26,6,25.61,0,0
20448,54.42,20,13.29,0,0
20449,54.84,21,19.48,0,0
20450,4.84,14,19.67,0,0
20451,9.95,2,28.0,0,0
20452,127.84,5,11.14,0,0
20453,15.94,16,11.61,0,0
20454,49.71,16,3.8,0,0
20455,11.04,19,10.75,0,0
20456,20.3,6,10.88,0,0
20457,37.96,12,45.63,0,0
20458,12.14,11,11.89,0,0
20459,50.17,20,23.56,0,0
20460,185.4,11,29.24,0,0
20461,35.31,15,7.52,0,0
20462,12.24,5,8.62,0,0
20463,34.51,23,29.33,0,0
20464,44.42,10,2.05,0,0
20465,77.16,23,27.85,0,0
20466,23.46,17,15.21,0,0
20467,32.74,13,27.02,0,0
20468,46.69,17,20.69,0,0
20469,26.29,23,7.35,0,0
20470,89.49,10,16.55,0,0
20471,15.97,15,13.23,0,0
20472,52.22,5,23.4,0,0
20473,68.74,12,10.62,0,0
20474,14.36,6,43.18,0,0
20475,51.52,12,1.55,0,0
20476,17.38,20,14.32,0,0
20477,21.81,23,18.48,1,0
20478,21.44,3,31.68,0,0
20479,62.13,8,42.46,0,0
20480,20.15,16,4.94,0,0
20481,83.76,18,12.11,0,0
20482,14.04,18,6.28,0,0
20483,30.11,14,1742.36,0,0
20484,44.62,10,12.05,0,0
20485,37.32,20,6.44,0,0
20486,15.05,5,5.48,0,0
20487,9.29,12,32.31,0,0
20488,35.63,14,9.59,0,0
20489,30.7,10,22.24,0,0
20490,13.87,21,26.43,0,0
20491,10.25,15,734.04,0,0
20492,24.11,2,1.96,0,0
20493,13.62,20,3.05,0,0
20494,103.55,15,50.76,0,0
20495,42.28,9,11.41,0,0
20496,80.06,20,5.3,0,0
20497,76.28,14,16.79,0,0
20498,30.58,16,5.25,0,0
20499,94.11,13,15.21,0,0
20500,33.39,7,12.84,0,0
20501,84.33,9,16.18,0,0
20502,20.53,15,20.72,0,0
20503,19.76,14,23.34,0,0
20504,73.62,11,8.49,0,0
20505,14.04,14,292.47,0,0
20506,73.21,17,35.24,0,0
20507,44.39,11,12.07,0,0
20508,4.01,14,21.97,0,0
20509,160.29,9,22.76,0,0
20510,25.8,14,28.44,0,0
20511,58.75,14,28.23,0,0
20512,84.92,18,32.04,0,0
20513,43.23,10,11.03,0,0
20514,10.96,15,64.62,0,0
20515,246.69,19,13.45,0,0
20516,45.31,8,16.88,0,0
20517,7.24,23,6.74,0,0
20518,22.7,23,2.8,1,0
20519,117.44,17,7.79,0,0
20520,36.17,18,28.05,0,0
20521,26.82,8,22.7,0,0
20522,98.53,20,11.98,0,0
20523,46.1,12,28.62,0,0
20524,17.08,8,13.23,0,0
20525,7.1,16,780.28,0,0
20526,11.51,6,1252.46,0,0
20527,16.39,13,29.21,0,0
20528,16.7,14,51.26,0,0
20529,43.32,14,5.13,0,0
20530,48.04,16,23.91,0,0
20531,42.39,4,9.89,0,0
20532,79.29,14,26.72,0,0
20533,44.39,12,7.37,0,0
20534,54.69,18,4.96,0,0
20535,23.3,14,27.88,0,0
20536,9.95,18,12.39,0,0
20537,64.9,10,2.81,0,0
20538,32.73,15,481.61,0,0
20539,14.75,12,6.02,0,0
20540,19.91,20,1278.66,0,0
20541,27.11,15,21.67,0,0
20542,24.49,10,173.39,0,0
20543,8.95,13,3.93,1,0
20544,44.91,22,32.44,0,0
20545,23.23,13,9.59,0,0
20546,43.52,17,3.27,0,0
20547,17.74,19,23.52,0,0
20548,28.84,17,33.59,0,0
20549,55.66,15,1.84,0,0
20550,52.07,10,24.57,0,0
20551,25.25,6,23.82,0,0
20552,11.96,19,13.07,0,0
20553,55.8,16,5.55,0,0
20554,25.22,14,9.41,0,0
20555,66.4,8,18.08,0,0
20556,74.57,13,4.46,0,0
20557,21.02,17,11.06,0,0
20558,118.39,14,57.17,0,0
20559,11.56,18,22.62,0,0
20560,34.16,11,13.48,0,0
20561,12.53,9,58.38,0,0
20562,110.0,7,12.87,0,0
20563,60.43,12,3.33,0,0
20564,28.62,12,12.17,0,0
20565,41.32,9,10.96,0,0
20566,56.74,21,21.67,0,0
20567,42.89,10,17.77,0,0
20568,49.1,18,19.96,0,0
20569,56.56,12,0.99,0,0
20570,21.63,14,0.72,0,0
20571,41.98,23,28.72,0,0
20572,23.62,18,21.91,0,0
20573,64.02,18,11.33,0,0
20574,47.45,1,2.03,0,0
20575,17.9,17,9.43,0,0
20576,10.26,16,29.92,0,0
20577,18.73,15,6.86,0,0
20578,111.52,10,27.59,0,0
20579,5.48,13,10.92,0,0
20580,35.67,23,6.66,0,0
20581,10.5,16,4.59,0,0
20582,18.02,20,52.33,0,0
20583,35.7,17,18.85,0,0
20584,16.35,9,11.65,0,0
20585,22.26,23,29.78,0,0
20586,19.38,17,31.59,0,0
20587,16.38,17,16.22,0,0
20588,7.74,17,23.56,0,0
20589,28.0,12,13.97,0,0
20590,77.71,11,26.71,0,0
20591,32.17,13,12.66,0,0
20592,11.61,13,12.44,1,0
20593,21.8,11,12.85,0,0
20594,14.56,13,3.7,0,0
20595,31.01,15,30.55,0,0
20596,25.51,8,18.1,0,0
20597,21.76,5,18.84,0,0
20598,29.6,21,8.75,0,0
20599,32.03,18,9.0,0,0
20600,8.26,4,33.96,0,0
20601,15.26,16,13.56,0,0
20602,16.92,9,12.87,0,0
20603,12.74,20,751.5,0,0
20604,6.05,11,1.31,0,0
20605,63.28,12,54.74,0,0
20606,14.34,16,14.1,0,0
20607,38.45,10,9.68,0,0
20608,14.61,18,15.5,0,0
20609,58.57,8,8.54,0,0
20610,64.3,17,719.03,0,0
20611,13.44,11,21.92,0,0
20612,117.33,10,107.41,0,0
20613,136.23,18,25.62,0,0
20614,132.91,19,30.63,0,0
20615,12.67,18,23.86,1,0
20616,11.97,13,13.31,0,0
20617,35.53,6,54.33,0,0
20618,20.95,13,6.96,0,0
20619,22.08,20,43.68,0,0
20620,17.6,13,19.45,0,0
20621,30.68,14,17.86,0,0
20622,16.12,18,35.17,0,0
20623,24.88,14,7.03,0,0
20624,22.63,11,983.83,0,0
20625,52.58,15,10.66,0,0
20626,17.5,20,10.31,0,0
20627,13.19,12,9.83,0,0
20628,6.17,15,16.27,0,0
20629,29.32,17,19.35,0,0
20630,43.71,10,10.96,0,0
20631,142.66,15,45.99,0,0
20632,49.81,12,16.16,0,0
20633,66.96,15,8.72,0,0
20634,8.71,18,10.53,0,0
20635,88.24,13,12.05,0,0
20636,71.94,15,12.58,1,0
20637,24.44,14,4.0,0,0
20638,38.33,8,779.83,1,0
20639,40.93,18,10.47,0,0
20640,43.68,15,48.24,1,0
20641,42.77,9,888.88,0,0
20642,42.71,17,4.63,0,0
20643,101.69,8,37.76,0,0
20644,10.66,0,17.53,0,0
20645,29.16,3,13.53,0,0
20646,34.72,6,12.5,0,0
20647,130.38,0,1569.92,0,1
20648,5.74,11,300.03,1,0
20649,163.56,17,4.98,0,0
20650,66.58,15,22.18,0,0
20651,14.21,6,0.65,0,0
20652,49.75,14,717.25,0,0
20653,5.81,17,16.78,0,0
20654,59.9,12,9.23,0,0
20655,31.6,14,33.1,0,0
20656,9.19,21,231.43,0,0
20657,109.11,23,3.84,0,0
20658,34.11,11,5.05,1,0
20659,27.55,23,56.68,1,0
20660,6.52,16,1.46,0,0
20661,63.28,13,17.49,0,0
20662,114.91,18,10.23,0,0
20663,25.05,6,20.77,0,0
20664,34.06,10,6.03,0,0
20665,22.9,14,14.98,0,0
20666,30.65,10,10.94,0,0
20667,9.01,4,7.62,0,0
20668,73.17,9,8.96,0,0
20669,171.63,20,15.64,0,0
20670,18.8,8,13.04,0,0
20671,23.49,16,34.94,0,0
20672,9.33,4,26.01,0,0
20673,31.79,8,5.89,0,0
20674,19.77,13,12.42,0,0
20675,16.66,3,6.09,0,0
20676,11.04,18,42.93,0,0
20677,12.23,19,13.16,0,0
20678,36.72,22,1069.98,0,0
20679,21.96,13,14.09,0,0
20680,54.13,4,9.66,0,0
20681,64.36,18,15.04,0,0
20682,69.97,19,25.71,0,0
20683,62.38,16,3.45,0,0
20684,20.06,12,2.69,0,0
20685,27.81,11,5.21,1,0
20686,39.59,10,8.68,0,0
20687,89.17,15,15.53,0,0
20688,34.93,2,21.53,0,0
20689,60.29,15,54.1,0,0
20690,18.76,5,16.46,0,0
20691,35.7,18,4.51,0,0
20692,78.54,15,5.34,0,0
20693,65.73,9,2.26,0,0
20694,34.98,14,4.91,0,0
20695,26.26,23,14.3,0,0
20696,26.83,11,29.79,0,0
20697,27.79,6,12.32,0,0
20698,54.77,4,5.54,0,0
20699,10.4,18,23.54,0,0
20700,47.09,8,3.68,0,0
20701,42.35,13,15.4,0,0
20702,7.47,18,1.71,0,0
20703,14.76,20,6.82,0,0
20704,34.91,4,12.75,0,0
20705,18.18,23,19.25,0,0
20706,46.7,1,20.74,0,0
20707,31.83,9,11.88,0,0
20708,78.61,22,21.07,0,0
20709,27.94,13,14.96,0,0
20710,23.76,19,20.04,0,0
20711,37.7,8,3.15,0,0
20712,28.36,17,9.09,0,0
20713,29.34,9,10.27,0,0
20714,20.86,23,3.08,0,0
20715,19.61,12,20.33,0,0
20716,75.96,10,256.26,1,0
20717,12.8,13,10.13,0,0
20718,71.8,16,15.91,0,0
20719,28.78,23,9.9,0,0
20720,53.22,20,22.23,0,0
20721,39.16,16,44.85,0,0
20722,27.92,15,11.13,0,0
20723,27.75,5,23.31,0,0
20724,17.62,20,3.93,0,0
20725,12.48,23,35.48,0,0
20726,27.74,12,17.92,0,0
20727,28.93,13,6.31,0,0
20728,15.04,14,9.65,0,0
20729,18.71,13,10.53,0,0
20730,30.97,11,15.36,0,0
20731,4.33,17,22.13,1,0
20732,18.68,19,34.49,0,0
20733,25.7,9,43.23,0,0
20734,46.29,16,3.94,0,0
20735,30.78,19,5.73,0,0
20736,23.84,12,605.57,0,0
20737,24.33,13,9.01,0,0
20738,12.97,15,4.54,0,0
20739,43.78,22,3.41,0,0
20740,33.73,4,19.34,0,0
20741,29.1,12,11.13,0,0
20742,15.61,15,965.67,0,0
20743,8.38,4,15.82,0,0
20744,23.76,6,9.04,0,0
20745,79.98,17,10.94,0,0
20746,27.27,10,6.4,0,0
20747,35.92,10,24.5,0,0
20748,85.36,23,11.48,0,0
20749,24.31,10,2.03,0,0
20750,56.02,8,3.69,0,0
20751,16.7,23,25.77,0,0
20752,17.14,20,4.33,0,0
20753,9.56,19,16.88,0,0
20754,32.62,14,1008.37,1,0
20755,26.67,12,15.86,0,0
20756,10.16,14,5.04,0,0
20757,35.65,21,11.19,0,0
20758,25.05,4,11.91,0,0
20759,70.11,23,5.19,0,0
20760,13.71,15,19.69,0,0
20761,92.93,16,1495.12,0,0
20762,16.53,14,4.77,0,0
20763,13.02,3,9.06,0,0
20764,38.36,14,9.98,0,0
20765,40.4,14,2.85,0,0
20766,28.73,16,6.87,0,0
20767,31.92,4,41.69,0,0
20768,149.43,9,19.27,0,0
20769,79.37,5,11.9,0,0
20770,20.99,13,20.15,0,0
20771,68.33,16,23.96,0,0
20772,11.76,20,31.24,0,0
20773,14.88,13,10.71,0,0
20774,11.87,10,14.79,0,0
20775,40.52,4,23.9,1,0
20776,54.45,16,10.44,0,0
20777,20.31,17,11.99,0,0
20778,31.09,11,109.47,0,0
20779,84.06,15,2.19,0,0
20780,17.19,15,7.6,0,0
20781,26.07,22,8.56,0,0
20782,39.34,23,4.65,0,0
20783,73.22,16,639.14,0,0
20784,43.37,9,35.31,0,0
20785,21.59,13,4.85,0,0
20786,28.2,18,24.56,0,0
20787,38.32,13,44.65,1,0
20788,87.99,12,15.07,0,0
20789,22.02,14,1.69,0,0
20790,26.1,11,5.97,0,0
20791,30.38,13,31.69,0,0
20792,9.54,18,9.66,0,0
20793,51.48,19,277.48,0,0
20794,61.38,4,10.75,0,0
20795,31.46,16,20.68,0,0
20796,10.46,14,383.86,0,0
20797,9.91,15,13.32,0,0
20798,76.49,16,7.69,0,0
20799,108.37,11,6.87,0,0
20800,14.57,14,2.98,0,0
20801,37.43,17,7.28,0,0
20802,86.17,10,9.45,0,0
20803,24.87,13,5.61,0,0
20804,156.98,10,17.99,0,0
20805,17.1,7,50.15,0,0
20806,19.35,11,18.1,0,0
20807,19.8,14,13.03,0,0
20808,321.53,5,7.58,0,0
20809,77.51,9,34.7,0,0
20810,14.39,4,5.05,0,0
20811,34.93,13,3.58,0,0
20812,11.58,19,8.61,0,0
20813,66.28,13,8.86,0,0
20814,18.34,7,12.93,0,0
20815,40.93,13,18.53,0,0
20816,64.41,9,38.86,0,0
20817,13.86,14,21.67,0,0
20818,51.07,20,24.02,0,0
20819,24.44,12,4.19,0,0
20820,48.03,8,15.7,0,0
20821,24.1,17,32.58,0,0
20822,66.16,9,0.82,0,0
20823,20.58,9,6.74,0,0
20824,45.01,14,260.4,0,0
20825,51.31,21,14.77,0,0
20826,18.71,7,12.88,0,0
20827,16.14,16,23.18,0,0
20828,20.74,18,11.54,0,0
20829,71.68,17,32.96,0,0
20830,14.75,14,16.3,0,0
20831,30.97,19,2.78,0,0
20832,23.07,7,19.94,1,0
20833,60.13,9,14.13,0,0
20834,40.49,11,5.08,0,0
20835,94.81,10,12.39,0,0
20836,46.12,14,25.2,0,0
20837,36.56,15,18.42,0,0
20838,20.77,14,5.58,0,0
20839,25.01,21,18.4,1,0
20840,14.83,17,5.56,0,0
20841,11.97,16,3.78,0,0
20842,17.17,16,11.13,1,0
20843,12.52,12,27.49,0,0
20844,95.83,16,16.22,0,0
20845,26.58,8,5.67,0,0
20846,15.71,14,9.03,0,0
20847,20.09,18,13.03,0,0
20848,61.22,14,4.87,0,0
20849,42.33,14,19.96,0,0
20850,27.27,12,15.81,0,0
20851,92.45,16,8.18,0,0
20852,8.19,6,16.02,0,0
20853,13.09,7,6.59,0,0
20854,14.57,18,6.74,0,0
20855,37.63,12,1511.55,0,0
20856,13.43,18,14.7,0,0
20857,64.54,9,8.17,0,0
20858,50.84,21,5.1,0,0
20859,14.46,16,5.34,0,0
20860,84.18,13,11.42,0,0
20861,100.04,10,17.19,1,0
20862,40.12,14,6.96,0,0
20863,67.16,19,1.43,0,0
20864,51.74,9,17.26,0,0
20865,40.68,18,9.02,0,0
20866,19.76,10,68.27,0,0
20867,39.79,19,11.43,0,0
20868,13.03,17,459.09,1,0
20869,17.28,12,9.87,0,0
20870,25.94,23,3.88,0,0
20871,49.18,16,9.29,0,0
20872,28.54,12,13.49,0,0
20873,18.62,21,4.94,0,0
20874,15.66,8,28.02,0,0
20875,55.71,23,6.58,0,0
20876,106.81,2,8.72,7,1
20877,18.97,6,4.72,0,0
20878,12.74,18,6.3,0,0
20879,21.76,14,12.74,0,0
20880,12.38,7,11.69,0,0
20881,12.6,23,7.48,0,0
20882,10.51,16,8.9,0,0
20883,31.97,7,7.59,0,0
20884,24.55,17,17.83,0,0
20885,38.22,19,13.42,0,0
20886,13.98,22,10.92,0,0
20887,37.63,20,15.99,0,0
20888,32.32,18,43.16,0,0
20889,30.63,5,14.13,0,0
20890,36.63,22,12.62,0,0
20891,53.67,19,17.15,0,0
20892,21.11,17,6.84,0,0
20893,40.09,7,36.79,0,0
20894,14.79,20,6.85,0,0
20895,16.62,19,4.77,0,0
20896,146.75,18,34.19,0,0
20897,43.7,16,19.0,1,0
20898,31.11,13,9.75,0,0
20899,116.67,17,30.45,0,0
20900,44.17,10,5.46,0,0
20901,19.96,18,10.48,0,0
20902,46.4,5,17.03,0,0
20903,10.65,8,1218.86,0,0
20904,17.83,2,9.99,0,0
20905,20.48,6,15.21,0,0
20906,95.55,16,3.56,0,0
20907,66.56,0,779.32,0,1
20908,20.32,22,1069.29,0,0
20909,33.37,16,28.21,0,0
20910,35.7,11,22.42,0,0
20911,89.96,13,1.97,0,0
20912,36.71,15,4.18,0,0
20913,25.67,6,10.48,0,0
20914,58.26,16,19.18,0,0
20915,8.59,10,9.24,0,0
20916,28.26,7,7.88,1,0
20917,112.62,19,35.43,0,0
20918,24.74,9,4.41,0,0
20919,63.33,14,57.81,0,0
20920,10.02,10,4.03,0,0
20921,31.26,20,15.86,1,0
20922,18.58,16,16.77,0,0
20923,23.51,11,26.49,1,0
20924,13.75,17,11.49,0,0
20925,42.14,14,16.68,0,0
20926,47.38,5,19.59,0,0
20927,9.96,13,11.51,0,0
20928,26.72,7,12.28,0,0
20929,16.36,14,14.2,0,0
20930,21.01,18,27.59,1,0
20931,60.17,15,26.4,0,0
20932,62.51,7,25.62,0,0
20933,17.63,12,12.9,0,0
20934,8.84,13,8.4,1,0
20935,27.86,8,395.46,0,0
20936,32.48,13,14.46,0,0
20937,23.32,9,28.6,0,0
20938,94.74,8,18.46,0,0
20939,20.88,10,27.44,0,0
20940,24.53,18,50.34,0,0
20941,84.83,12,31.05,0,0
20942,5.41,19,27.88,0,0
20943,105.39,14,39.59,0,0
20944,22.41,8,19.78,0,0
20945,159.49,22,9.55,1,0
20946,35.61,15,13.42,1,0
20947,34.04,19,23.15,0,0
20948,10.27,17,10.08,0,0
20949,56.09,7,3.26,0,0
20950,35.45,11,23.0,0,0
20951,58.65,8,9.19,1,0
20952,14.24,18,343.1,0,0
20953,15.86,18,13.08,0,0
20954,31.54,4,2.98,0,0
20955,37.42,6,0.52,0,0
20956,26.75,21,22.4,0,0
20957,81.01,14,4.03,0,0
20958,33.15,19,12.81,0,0
20959,77.7,16,3.23,0,0
20960,12.39,6,4.39,0,0
20961,29.67,21,3.04,0,0
20962,10.62,17,11.95,0,0
20963,10.45,4,31.2,0,0
20964,23.26,20,7.71,0,0
20965,11.39,22,2.75,0,0
20966,61.44,13,9.49,0,0
20967,32.59,9,10.83,0,0
20968,32.23,17,2.11,0,0
20969,29.79,14,3.42,0,0
20970,37.12,10,18.94,0,0
20971,44.06,4,12.51,0,0
20972,104.28,20,5.42,0,0
20973,43.44,10,10.03,0,0
20974,24.21,13,0.94,0,0
20975,17.54,18,446.89,0,0
20976,26.01,11,1.9,0,0
20977,25.53,11,4.32,0,0
20978,47.39,11,42.91,0,0
20979,14.77,10,4.57,0,0
20980,7.83,17,2.92,0,0
20981,48.49,19,17.85,1,0
20982,23.92,10,10.65,0,0
20983,35.29,12,24.8,1,0
20984,33.65,11,713.04,0,0
20985,15.02,5,9.14,0,0
20986,32.68,12,2.1,0,0
20987,33.02,12,21.48,0,0
20988,25.59,17,26.75,0,0
20989,25.4,16,8.27,0,0
20990,51.3,16,12.1,0,0
20991,56.97,18,7.68,0,0
20992,28.97,6,4.75,0,0
20993,10.14,11,6.45,0,0
20994,24.52,17,12.09,0,0
20995,30.29,8,4.08,0,0
20996,42.03,16,3.72,0,0
20997,39.55,8,4.18,0,0
20998,9.05,14,14.25,0,0
20999,56.24,16,3.36,0,0
21000,65.2,12,14.54,1,0
21001,25.65,16,17.12,0,0
21002,57.91,15,4.21,0,0
21003,10.32,17,5.27,0,0
21004,14.69,9,11.2,1,0
21005,27.81,22,41.32,0,0
21006,27.38,15,9.14,0,0
21007,43.26,16,14.7,0,0
21008,40.04,22,9.88,0,0
21009,29.57,9,44.28,0,0
21010,44.84,5,34.41,0,0
21011,29.49,15,7.02,0,0
21012,79.42,15,6.97,0,0
21013,60.09,14,2.68,0,0
21014,41.66,15,16.3,0,0
21015,170.27,13,3.47,0,0
21016,31.76,2,12.49,0,0
21017,18.6,6,5.68,0,0
21018,27.91,9,15.26,0,0
21019,41.04,13,14.89,0,0
21020,26.32,7,26.87,0,0
21021,29.42,17,2.74,1,0
21022,33.04,11,6.56,0,0
21023,19.8,21,31.6,0,0
21024,32.63,21,7.98,0,0
21025,19.34,23,15.76,0,0
21026,46.02,11,4.73,0,0
21027,72.72,4,14.74,0,0
21028,29.17,8,1.2,0,0
21029,26.13,16,10.31,0,0
21030,143.16,14,17.84,0,0
21031,27.63,2,13.99,0,0
21032,16.1,6,8.29,0,0
21033,22.58,15,3.62,0,0
21034,16.79,16,558.72,0,0
21035,55.66,10,20.74,0,0
21036,57.11,20,15.03,0,0
21037,45.13,11,1056.21,0,0
21038,26.13,12,3.74,0,0
21039,9.87,11,3.7,0,0
21040,10.34,4,14.04,0,0
21041,180.06,15,17.98,0,0
21042,43.61,4,28.82,0,0
21043,22.75,12,9.43,0,0
21044,73.38,20,17.43,0,0
21045,134.59,2,2904.86,0,1
21046,19.14,7,10.18,0,0
21047,40.48,9,44.19,0,0
21048,17.9,5,13.04,0,0
21049,27.0,13,42.15,0,0
21050,45.52,17,12.43,0,0
21051,63.38,7,583.89,1,0
21052,348.05,22,1003.94,0,1
21053,43.78,22,29.78,0,0
21054,39.24,10,11.22,0,0
21055,8.19,13,23.3,0,0
21056,20.35,17,17.19,0,0
21057,36.57,23,9.73,3,1
21058,16.73,17,4.94,0,0
21059,53.54,10,14.85,0,0
21060,24.45,21,19.76,0,0
21061,51.53,10,27.27,0,0
21062,36.54,14,15.98,0,0
21063,20.65,12,2.68,0,0
21064,24.53,18,9.92,0,0
21065,18.49,20,5.83,0,0
21066,12.62,19,19.51,0,0
21067,54.13,10,23.48,0,0
21068,15.95,17,16.27,0,0
21069,30.39,12,10.86,0,0
21070,63.42,23,3.01,0,0
21071,84.4,23,25.32,0,0
21072,15.03,13,13.84,0,0
21073,9.24,17,515.77,0,0
21074,46.81,12,34.2,0,0
21075,24.51,23,623.23,0,0
21076,19.41,10,3.67,0,0
21077,14.4,16,6.38,0,0
21078,11.01,8,15.35,0,0
21079,15.78,19,13.46,0,0
21080,67.87,18,17.47,0,0
21081,44.05,8,3.17,0,0
21082,41.21,12,10.12,0,0
21083,25.29,10,6.83,1,0
21084,11.3,17,10.42,0,0
21085,65.43,11,11.95,0,0
21086,60.5,13,9.78,0,0
21087,14.9,9,6.18,0,0
21088,37.44,4,14.34,0,0
21089,54.62,22,867.05,0,0
21090,60.56,16,15.51,0,0
21091,50.55,12,191.4,0,0
21092,136.03,17,10.65,0,0
21093,179.26,1,930.0,0,1
21094,53.89,18,292.66,0,0
21095,118.07,20,15.1,0,0
21096,20.96,20,32.89,0,0
21097,22.93,16,23.31,0,0
21098,41.25,15,10.65,0,0
21099,28.71,14,13.31,0,0
21100,23.66,13,21.46,0,0
21101,45.77,10,31.87,0,0
21102,282.3,4,1706.54,0,1
21103,96.15,12,19.01,0,0
21104,11.1,20,6.47,0,0
21105,27.94,18,28.05,0,0
21106,175.43,3,12.16,0,0
21107,17.65,10,5.82,0,0
21108,54.48,15,4.7,0,0
21109,7.33,8,35.74,0,0
21110,21.02,5,11.17,0,0
21111,9.8,9,15.65,0,0
21112,22.18,10,5.55,0,0
21113,106.63,9,19.68,0,0
21114,52.89,23,52.36,0,0
21115,19.95,16,13.64,0,0
21116,16.5,11,10.78,0,0
21117,12.91,20,6.59,0,0
21118,29.97,6,660.83,0,0
21119,52.8,19,3.03,0,0
21120,28.7,9,8.53,0,0
21121,13.94,14,45.2,0,0
21122,20.93,5,15.76,0,0
21123,50.91,23,9.34,0,0
21124,26.4,20,6.39,0,0
21125,41.12,17,0.2,0,0
21126,15.48,11,29.07,1,0
21127,79.85,23,4.44,0,0
21128,168.97,20,19.53,0,0
21129,152.3,15,5.86,0,0
21130,16.19,10,11.41,0,0
21131,7.96,17,13.34,0,0
21132,24.56,22,15.34,1,0
21133,27.36,1,9.32,0,0
21134,27.51,14,8.55,0,0
21135,19.58,13,36.7,0,0
21136,33.17,9,9.86,0,0
21137,15.75,20,1433.66,0,0
21138,56.37,11,2.29,0,0
21139,17.94,4,8.98,0,0
21140,52.57,0,6.03,0,0
21141,108.59,20,45.92,0,0
21142,85.67,18,9.65,0,0
21143,45.02,6,14.5,0,0
21144,14.18,12,17.0,0,0
21145,19.66,18,65.63,0,0
21146,40.99,6,18.84,0,0
21147,32.92,3,11.66,0,0
21148,42.39,7,19.28,0,0
21149,35.7,16,52.11,0,0
21150,27.1,19,23.9,0,0
21151,58.09,13,3.18,0,0
21152,17.44,3,34.47,0,0
21153,27.23,11,13.57,0,0
21154,49.91,11,16.06,0,0
21155,15.75,23,9.96,0,0
21156,52.21,15,1037.29,0,0
21157,36.8,10,38.94,1,0
21158,58.72,21,5.95,0,0
21159,17.17,13,28.95,0,0
21160,34.91,15,7.66,0,0
21161,50.03,3,21.69,0,0
21162,21.86,8,17.02,0,0
21163,63.63,10,2.09,0,0
21164,27.49,12,14.45,0,0
21165,43.32,12,28.54,0,0
21166,61.7,15,29.13,0,0
21167,25.15,17,24.18,0,0
21168,67.8,19,1.06,0,0
21169,50.92,8,28.27,0,0
21170,12.87,4,2.17,0,0
21171,55.49,16,14.44,0,0
21172,45.2,10,14.07,0,0
21173,18.39,16,2.77,1,0
21174,41.82,5,14.61,0,0
21175,33.91,11,10.97,0,0
21176,23.24,10,10.73,0,0
21177,153.11,8,14.01,0,0
21178,11.75,15,23.91,0,0
21179,39.64,15,6.08,0,0
21180,105.75,8,12.16,0,0
21181,81.06,12,7.06,0,0
21182,20.24,23,40.3,0,0
21183,46.68,12,34.95,0,0
21184,5.78,6,8.51,0,0
21185,62.59,16,50.01,0,0
21186,40.55,14,12.64,0,0
21187,22.45,16,7.32,0,0
21188,38.91,12,10.52,1,0
